gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2421710649,c267909d-184f-4138-9e67-a074d478d52b,5da3c990-4a13-42f7-868c-f91d1a21575f,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Eastern boundary of Sequoia National Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421707926,c267909d-184f-4138-9e67-a074d478d52b,c8510ca3-4be2-47d5-bdec-d648d3d55c22,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,San Luis Obispo Co.: Along Hwy. 58 between Soda Lake Road and Santa Margarita.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.380928,-120.116516,,,595,,,,2008-03-25T00:00:00,25,3,2008,2927060,2927060,PRESERVED_SPECIMEN,DAV,,DAV316129,4644,,,CC_BY_NC_4_0,,Ellen Dean; T. Starbuck and M. Starbuck,,,2023-01-27T11:40:40.355Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421707228,c267909d-184f-4138-9e67-a074d478d52b,74a20cb8-62f5-4d01-a257-877f1793480c,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Kern Co.: Just southwest of Red Rock Canyon State Park. Along Neuralia Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421700532,c267909d-184f-4138-9e67-a074d478d52b,UCD59536,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kings County: 4 miles south of Armona. North of Tulare Lake.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,36.2551,-119.6984,4000,,,,,,1942-04-11T00:00:00,11,4,1942,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,2971,,,CC_BY_NC_4_0,,A. A. Beetle,,,2023-01-27T11:40:39.442Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421700311,c267909d-184f-4138-9e67-a074d478d52b,UCD59534,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kings County: 4 miles north of Stratford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421700307,c267909d-184f-4138-9e67-a074d478d52b,UCD59620,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Fresno County: 30 miles from Fresno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421700198,c267909d-184f-4138-9e67-a074d478d52b,UCD59623,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Tulare Co.: 5 miles north of Delano.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.84578,-119.252316,3091,,,,,,1941-04-10T00:00:00,10,4,1941,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,2646,Dupl. Det.: J. R. Swallen,,CC_BY_NC_4_0,,A. A. Beetle,,,2023-01-27T11:40:39.450Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421699948,c267909d-184f-4138-9e67-a074d478d52b,UCD59575,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: Mohave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421699772,c267909d-184f-4138-9e67-a074d478d52b,UCD59646,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Southwestern Fresno County: 14.7 miles N of Coalinga on road to Mendota.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,36.337256,-120.218358,1200,,,,,,1966-03-13T00:00:00,13,3,1966,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,6360,,,CC_BY_NC_4_0,,G. L. Stebbins,,,,,
2421699439,c267909d-184f-4138-9e67-a074d478d52b,UCD59577,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: The Temblor Range and the Western San Joaquin Valley. Mize Camp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421699169,c267909d-184f-4138-9e67-a074d478d52b,UCD59554,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Tulare Co.: 5 miles north of Delano.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.84578,-119.252316,3091,,,,,,1941-04-10T00:00:00,10,4,1941,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,2646,Dupl. Det.: J. R. Swallen,,CC_BY_NC_4_0,,A. A. Beetle,,,2023-01-27T11:40:33.004Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698997,c267909d-184f-4138-9e67-a074d478d52b,UCD59629,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: Sierra Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698940,c267909d-184f-4138-9e67-a074d478d52b,UCD59649,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,San Luis Obispo County: 4 miles N of La Panza.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.41568,-120.20869,161,,533,,,,1937-05-03T00:00:00,3,5,1937,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,794,,,CC_BY_NC_4_0,,W. A. Peterson,,,2023-01-27T11:40:40.026Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698871,c267909d-184f-4138-9e67-a074d478d52b,UCD59642,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Inyo Co.: Panamint Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698828,c267909d-184f-4138-9e67-a074d478d52b,UCD59641,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,W. Kern Co.: Middlewater Pump Sta.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.50083,-119.80889,225,,,,,,1950-05-10T00:00:00,10,5,1950,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,s.n.,,,CC_BY_NC_4_0,,J. E. Street,,,2023-01-27T11:40:32.653Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698729,c267909d-184f-4138-9e67-a074d478d52b,UCD59590,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,W Kern Co.: Twisselmann Ranch.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.55139,-119.92222,402,,,,,,1950-05-11T00:00:00,11,5,1950,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,s.n.,,,CC_BY_NC_4_0,,J. Street,,,2023-01-27T11:40:33.001Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698651,c267909d-184f-4138-9e67-a074d478d52b,UCD59520,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Fresno Co.: San Joaquin Valley. Fresno Slough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698648,c267909d-184f-4138-9e67-a074d478d52b,UCD59647,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Tulare Co.: Sierra Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698416,c267909d-184f-4138-9e67-a074d478d52b,UCD59637,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Inyo Co.: Sierra Nevada. Rocky gulch 1/3 mile east of head of Nine Mile Canyon.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.8548,-117.996,1500,,1829,,,,1967-05-29T00:00:00,29,5,1967,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,42307,,,CC_BY_NC_4_0,,John Thomas Howell; Gordon H. True,,,2023-01-27T11:40:32.682Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698363,c267909d-184f-4138-9e67-a074d478d52b,UCD59618,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern County: Piute Mt.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.45104,-118.39239,981,,,,,,1946-06-08T00:00:00,8,6,1946,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,4380,,,CC_BY_NC_4_0,,A. A. Beetle,,,2023-01-27T11:40:33.006Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698356,c267909d-184f-4138-9e67-a074d478d52b,UCD59509,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: 3 1/2 miles southeast of Shaster (air line).,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.45403,-119.21648,2446,,128,,,,1941-04-09T00:00:00,9,4,1941,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,1711,,,CC_BY_NC_4_0,,A. A. Beetle,,,2023-01-27T11:40:33.025Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698350,c267909d-184f-4138-9e67-a074d478d52b,UCD59533,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: Mohave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698349,c267909d-184f-4138-9e67-a074d478d52b,UCD59576,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern County: 2 miles above mouth of Kern River Canyon.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.46061,-118.774056,800,,305,,,,1956-04-22T00:00:00,22,4,1956,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,63,,,CC_BY_NC_4_0,,James B. Garner,,,2023-01-27T11:40:32.702Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698297,c267909d-184f-4138-9e67-a074d478d52b,UCD59559,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,East Kern County: Red Rock Canyon.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.38624,-117.98306,3105,,838,,,,1955-04-18T00:00:00,18,4,1955,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,208,,,CC_BY_NC_4_0,,George B. Rossbach,,,2023-01-27T11:40:32.646Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421698136,c267909d-184f-4138-9e67-a074d478d52b,UCD59627,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern County: Tehachapi foothills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421698070,c267909d-184f-4138-9e67-a074d478d52b,UCD59624,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern County: San Joaquin Valley. The Kern National Wildlife Refuge.,California,PRESENT,,f0b6a090-a4c6-11d8-9534-b8a03c50a862,35.74834,-119.61978,4023,,69,,,,1965-03-17T00:00:00,17,3,1965,2703740,2703740,PRESERVED_SPECIMEN,DAV,,,10471,,,CC_BY_NC_4_0,,Ernest C. Twisselmann,,,2023-01-27T11:40:39.445Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2421697890,c267909d-184f-4138-9e67-a074d478d52b,UCD59553,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kern Co.: Mohave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421697444,c267909d-184f-4138-9e67-a074d478d52b,UCD59011,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus rubens subsp. rubens,Bromus rubens subsp. rubens,L. (L.) Husnot,US,Kern County: Mojave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421684777,c267909d-184f-4138-9e67-a074d478d52b,9ca8a6db-7e6b-43d3-bbc6-fa598ece2048,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,Layia platyglossa,,SPECIES,Layia platyglossa (Fisch. & C.A.Mey.) A.Gray,Layia platyglossa,(Fisch. & C. A. Mey.) A. Gray,US,San Luis Obispo County: Northern edge of California Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421684736,c267909d-184f-4138-9e67-a074d478d52b,93d9769f-812c-45d7-94a4-b7d06aebe82c,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Kern County: Along Hwy 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421680208,c267909d-184f-4138-9e67-a074d478d52b,UCD34815,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418053556,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,52b246ef-3c29-43ed-adab-c08a302678cc,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Mojave Desert; North Mojave Desert region: Southwest end of the Lava Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418052619,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,4f8a6f31-0b5a-41a3-a3be-f799f7add8d5,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Mojave Desert; North Mojave Desert region: southwest end of the Lava Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418051019,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,90f1f16f-614e-46f8-b304-306c054c9432,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus madritensis subsp. rubens (L.) Husn.,Bromus madritensis subsp. rubens,(L.) Husn.,US,Mojave Desert; North Mojave Desert region: Southwest end of the Lava Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418050061,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,469fe111-eeae-4843-81f9-1ed2ed69544a,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Southern High Sierra Nevada. Northern branch of Brush Creek at Road 22N05. T22S R32E S25 SE1/4 of SE1/4 USGS Quadrangle: Fairview 1:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418047145,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,cfaf0252-35e7-464d-93dd-5df7d7965813,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Mojave Desert. Along Steam Well Road/Granite Wells Road 23.0 km east of Trona Road; about half way between Cuddeback Lake and Black Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418042495,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,0d501d04-14ae-4186-ac4f-b878f6543fe4,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Along State Hwy. 269 ca. 0.6 miles north of Avenal.,California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,36.018056,-120.118333,,,288,,,,2016-03-23T00:00:00,23,3,2016,2928226,2928226,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC118595,9678,,,CC_BY_NC_4_0,,Richard R. Halse,,,2023-01-27T11:36:28.744Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION
2417988548,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,dc185d98-d94d-4d5a-aa00-0e4a059c7aef,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,1/2 mile North on 395 after Junction 395 and 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417962361,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,245e0a08-d200-4a5b-a9cf-0cf67504de17,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Ca. 1 mi e of San Luis Obispo- Kern County line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417958789,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,7a6f4475-1dec-4208-94e4-4a1dce89affb,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,N side of Great Falls Road w of Deadmans Hill ca. 6 mi n of Trona. T24S R43E S07 NW1/4 of SE1/4,California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,35.861667,-117.376667,1609,,777,,,,1980-04-04T00:00:00,4,4,1980,2927060,2927060,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC031100,54,,,CC_BY_NC_4_0,,J. S. White,,,2023-01-27T11:36:04.357Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION
2417955355,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,996efec9-f5d9-415d-bd8b-509e334d0fec,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Scattered population at the head of Greenwater Cyn 27.8 km s of Ryan Jct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417950577,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,5c2f554a-3aea-4190-b25f-ddf61a4cab53,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia columbariae,,SPECIES,Salvia columbariae Benth.,Salvia columbariae,Benth.,US,Death Valley National Monument.,California,PRESENT,,c6e100e2-7568-4f96-aea1-ff0ea0430212,36.459722,-116.860833,402,,,,,,1973-04-01T00:00:00,1,4,1973,2927060,2927060,PRESERVED_SPECIMEN,CHSC,VascularPlants,CHSC020329,,,,CC_BY_NC_4_0,,V. S. Jackson,,,2023-01-27T11:36:53.159Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION
2413153701,b2d55172-8980-4195-9632-a186edb27d5a,9a52c730-1fd8-4ce2-9658-5cba185afa47,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,1/2 mi. from entrance to Sequoia Nat'l Park on Hwy. 178.,California,PRESENT,,a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6,35.449421,-118.783651,367,,274,,,,1975-04-19T00:00:00,19,4,1975,2928226,2928226,PRESERVED_SPECIMEN,LOB,,LOB115891,,,,CC_BY_NC_4_0,,C. Welsh,,,2023-01-25T08:23:55.880Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2413153160,b2d55172-8980-4195-9632-a186edb27d5a,933ba6ec-0e63-4596-a11b-dc830f6eee26,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,1/2 mi. from entrance to Sequoia Nat'l Park on Hwy. 178. On dry slope.,California,PRESENT,,a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6,35.449327,-118.78378,369,,274,,,,1975-04-19T00:00:00,19,4,1975,2928226,2928226,PRESERVED_SPECIMEN,LOB,,LOB115892,,,,CC_BY_NC_4_0,,C. Welsh,,,2023-01-25T08:23:55.880Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2412535530,b2d55172-8980-4195-9632-a186edb27d5a,bf9f8b55-92d3-45ec-825c-298dc43bed20,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,,SPECIES,Bromus rubens L.,Bromus rubens,L.,US,Near the intersection of Hwy. 178 and Rancheria Rd.,California,PRESENT,,a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6,35.4168,-118.831471,1000,,168,,,,1975-04-19T00:00:00,19,4,1975,2703740,2703740,PRESERVED_SPECIMEN,LOB,,LOB117986,s.n.,,,CC_BY_NC_4_0,,Bob Dulich,,,2023-01-25T08:23:53.629Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2382627400,44525bc9-4412-441a-9890-1df3d289e3f6,de90e090-48f2-4931-8f9f-ccad0d3a6070,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Fields near Ducor. Hwy. 65,California,PRESENT,,2aad1479-09dc-492b-9a4c-a959c42f90ea,35.8917,-119.0536,8000,,152,,,,1952-04-15T00:00:00,15,4,1952,2928226,2928226,PRESERVED_SPECIMEN,SDSU,,SDSU06649,168,,,CC_BY_NC_4_0,,Godsil,,,,,
2351013049,49e223ed-ab24-478f-b5e8-4a15af5a8f6c,f420aa88-e849-4317-aa5a-6182f6dceedb,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Hiway #65 north of Bakersfield,California,PRESENT,,f614387b-c7aa-4a3f-95bf-acb4d0b83e97,35.4994,-119.0771,8000,,,,,,1954-03-13T00:00:00,13,3,1954,2928226,2928226,PRESERVED_SPECIMEN,CSLA,,CSLA004450,7025,,,CC_BY_NC_4_0,,R. Kirkman,,,2023-01-27T11:35:24.145Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2351012679,49e223ed-ab24-478f-b5e8-4a15af5a8f6c,6113d308-7462-4bb6-8590-4e66318ea843,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Redrock Canyon,California,PRESENT,,f614387b-c7aa-4a3f-95bf-acb4d0b83e97,35.3823,-117.9594,8000,,914,,,,1956-05-28T00:00:00,28,5,1956,2928226,2928226,PRESERVED_SPECIMEN,CSLA,,CSLA004456,,,,CC_BY_NC_4_0,,Edward L. Peterson,,,2023-01-27T11:35:24.149Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
2351012481,49e223ed-ab24-478f-b5e8-4a15af5a8f6c,45f83f84-3a9e-4c64-864a-35adb5c037c6,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia,Benth.,US,Indian Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273432257,44ae3412-2854-4021-8ac4-8e898ba656be,110ae350-91fe-4874-b924-d55c4a744c1b,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus madritensis subsp. rubens (L.) Husn.,Bromus madritensis subsp. rubens,(L.) Husn.,US,Located in the Williams Preserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273432255,44ae3412-2854-4021-8ac4-8e898ba656be,f958c9ed-54ee-4e97-b8fd-9dc73bf6ae78,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus rubens,rubens,SUBSPECIES,Bromus madritensis subsp. rubens (L.) Husn.,Bromus madritensis subsp. rubens,(L.) Husn.,US,Top Red Rock Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
